SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
05-Jan-2017,22,43963,43753,45385,45176,39938,797,4781,3310,11503,4,6,9,-816,965,46,134,-806,966,46,132
05-Jan-2017,23,43526,43291,44948,44714,39482,788,4781,3710,11503,4,6,9,-816,840,113,38,-807,838,113,36
05-Jan-2017,24,43057,42849,44476,44272,39018,778,4781,3960,11503,4,5,9,-814,870,62,73,-807,871,62,75
05-Jan-2017,25,42985,42835,44508,44357,38998,791,4781,4010,11503,4,5,9,-918,875,94,45,-907,875,94,44
05-Jan-2017,26,42818,42625,44340,44147,38818,804,4781,3900,11503,0,5,9,-917,874,65,41,-907,875,65,42
05-Jan-2017,27,42845,42690,44470,44310,38885,824,4781,3550,11503,0,5,9,-1020,874,54,56,-1008,875,53,57
05-Jan-2017,28,42918,42787,44545,44407,39014,843,4781,3060,11503,0,5,9,-1022,781,112,88,-1008,748,114,90
05-Jan-2017,29,43177,43117,45044,45013,39289,859,4781,2480,11503,0,5,7,-1022,-240,108,164,-1008,-255,107,167
05-Jan-2017,30,43482,43324,45349,45221,39604,874,4781,1710,11503,0,5,9,-995,-267,107,186,-965,-272,107,186
05-Jan-2017,31,44083,43899,45365,45179,40179,897,4781,906,11503,0,4,8,-63,-615,48,248,-41,-624,45,252
05-Jan-2017,32,45327,45207,46519,46486,41374,919,4781,281,11503,0,4,3,26,-588,84,287,42,-564,84,286
05-Jan-2017,33,47079,47036,47738,47695,42966,935,4781,29,11503,0,8,3,936,524,-51,287,945,552,-56,287
05-Jan-2017,34,49056,48977,49735,49659,44847,950,4781,0,11503,0,7,8,998,612,-72,263,985,611,-75,260
05-Jan-2017,35,49334,49208,50121,49996,45131,978,4781,0,11503,0,8,11,997,671,-179,129,985,674,-178,124
05-Jan-2017,36,48934,48823,49688,49582,44868,1006,4781,0,11503,0,7,4,997,682,-147,50,985,685,-148,50
05-Jan-2017,37,48690,48526,49608,49440,44696,1039,4781,0,11503,0,3,1,720,935,-315,118,696,944,-313,123
05-Jan-2017,38,48641,48556,49447,49359,44715,1071,4781,0,11503,0,3,1,696,951,-203,204,697,952,-202,203
05-Jan-2017,39,48108,47979,49002,48875,44317,1111,4781,0,11503,0,4,7,997,950,-290,141,985,952,-291,140
05-Jan-2017,40,46810,46595,47684,47467,43119,1151,4781,0,11503,0,5,4,866,951,-269,129,819,953,-267,129
05-Jan-2017,41,45421,45214,47099,47088,41826,1193,4781,0,11503,0,7,7,-812,998,-259,159,-842,1000,-258,160
05-Jan-2017,42,43460,43169,45309,45003,40160,1234,4781,0,11503,0,10,13,-1021,982,-218,127,-1008,984,-212,127
05-Jan-2017,43,41478,41285,43199,42993,38370,1286,4781,0,11503,0,9,9,-1021,997,-91,155,-1008,998,-88,157
05-Jan-2017,44,39016,38798,40647,40423,36143,1337,4781,0,11503,0,10,13,-1021,974,29,226,-1008,978,36,230
05-Jan-2017,45,36651,36395,38282,38019,33910,1379,4781,0,11503,0,10,12,-1021,1020,32,287,-1008,1020,32,287
05-Jan-2017,46,34279,34053,35909,35676,31633,1421,4781,0,11503,0,9,12,-1021,1018,159,287,-1008,1023,167,287
05-Jan-2017,47,32000,31815,33644,33453,29482,1448,4781,0,11503,0,23,26,-1021,1029,292,287,-1009,1028,293,287
05-Jan-2017,48,30691,30513,32699,32516,28300,1475,4781,0,11503,0,387,429,-1021,991,297,287,-1008,993,297,287
06-Jan-2017,1,30259,30136,33016,33029,27991,1484,4781,0,11503,0,1408,1555,-749,1028,297,287,-730,1029,297,287
06-Jan-2017,2,30562,30435,33344,33281,28299,1493,4781,0,11503,0,1444,1679,-738,1043,297,287,-731,1045,297,287
06-Jan-2017,3,30235,30059,32884,32950,28009,1512,4781,0,11503,0,1550,1806,-499,1010,297,287,-483,1010,297,287
06-Jan-2017,4,29477,29322,32355,32454,27346,1531,4781,0,11503,0,1790,2046,-488,1003,297,287,-484,1003,297,287
06-Jan-2017,5,28968,28851,32007,32014,26936,1554,4781,0,11503,0,1856,2112,-583,992,297,287,-580,993,297,287
06-Jan-2017,6,28834,28696,31931,31897,26790,1577,4781,0,11503,0,1898,2150,-599,991,297,287,-601,992,297,287
06-Jan-2017,7,28344,28172,31662,31737,26281,1563,4781,0,11503,0,1877,2128,-841,1009,297,287,-833,1011,297,287
06-Jan-2017,8,27855,27677,31164,31236,25827,1548,4781,0,11503,0,1871,2123,-838,991,297,287,-834,992,297,287
06-Jan-2017,9,27596,27431,31070,31150,25617,1564,4781,0,11503,0,1856,2107,-1018,994,297,287,-1008,995,297,287
06-Jan-2017,10,27599,27476,31057,31174,25620,1580,4781,0,11503,0,1838,2089,-1020,1005,297,287,-1008,1004,297,287
06-Jan-2017,11,28142,28056,31596,31525,26108,1595,4781,0,11503,0,1833,2001,-1021,983,297,287,-1008,985,297,287
06-Jan-2017,12,29271,29240,32203,32083,27132,1609,4781,0,11503,0,1312,1269,-1020,1024,296,287,-1008,1027,296,286
06-Jan-2017,13,32396,32391,34120,34150,29996,1604,4781,0,11503,0,103,85,-1021,1006,296,287,-1008,1005,297,287
06-Jan-2017,14,35558,35543,37194,37173,32933,1598,4781,0,11503,0,15,18,-1021,1002,296,287,-1008,1005,296,287
06-Jan-2017,15,39416,39359,41051,40985,36543,1593,4781,0,11503,0,14,12,-1021,555,275,287,-1008,537,274,287
06-Jan-2017,16,41733,41619,43366,43242,38678,1587,4781,0,11503,0,12,8,-1021,493,241,287,-1008,491,235,287
06-Jan-2017,17,43105,42945,44736,44571,39806,1583,4781,17,11503,85,10,8,-1021,302,141,251,-1008,294,140,247
06-Jan-2017,18,43199,43048,44835,44676,39827,1578,4781,144,11503,300,15,17,-1021,287,126,113,-1008,288,124,107
06-Jan-2017,19,43829,43736,45466,45367,40391,1578,4781,307,11503,366,15,15,-1022,293,150,31,-1008,294,147,31
06-Jan-2017,20,44067,43921,45701,45548,40617,1578,4781,535,11503,366,12,14,-1022,301,54,31,-1008,303,51,31
06-Jan-2017,21,44021,43887,45670,45532,40502,1589,4781,712,11503,366,13,12,-1021,534,-15,6,-1008,541,-18,2
06-Jan-2017,22,44074,43906,45812,45644,40447,1600,4781,854,11503,357,9,8,-1021,549,-60,-48,-1008,563,-64,-48
06-Jan-2017,23,44188,44048,46039,45887,40457,1593,4781,920,11503,219,15,14,-1022,1008,-157,-57,-1008,1013,-156,-57
06-Jan-2017,24,44238,44108,46152,46019,40448,1585,4781,879,11503,112,12,16,-1022,1011,-217,-63,-1008,1012,-219,-63
06-Jan-2017,25,44404,44301,46401,46297,40559,1551,4781,815,11503,15,11,14,-1021,865,-250,-115,-1009,860,-250,-118
06-Jan-2017,26,44338,44199,46419,46270,40456,1516,4781,741,11503,0,12,8,-1021,832,-319,-129,-1008,837,-322,-129
06-Jan-2017,27,44120,44012,45773,46104,40289,1486,4781,645,11503,0,14,17,-571,926,-337,-131,-544,927,-334,-131
06-Jan-2017,28,44048,43946,45572,45973,40228,1455,4781,515,11503,0,11,14,-510,907,-278,-125,-504,906,-277,-125
06-Jan-2017,29,44122,44004,45651,46033,40331,1409,4781,375,11503,0,11,14,-509,689,-293,-116,-504,681,-292,-114
06-Jan-2017,30,43978,43797,45398,45713,40201,1363,4781,255,11503,12,11,14,-509,678,-248,-52,-503,678,-244,-50
06-Jan-2017,31,44178,43902,45432,45657,40360,1329,4781,140,11503,0,7,10,-510,639,-137,31,-504,639,-135,33
06-Jan-2017,32,44936,44822,46230,46621,41067,1294,4781,53,11503,0,8,12,-510,656,-176,37,-503,657,-176,37
06-Jan-2017,33,46313,46266,47468,47469,42264,1258,4781,0,11503,0,16,18,-315,845,-224,32,-301,853,-225,29
06-Jan-2017,34,47579,47446,48867,48760,43343,1222,4781,0,11503,0,14,16,-343,851,-311,-20,-344,858,-316,-21
06-Jan-2017,35,48075,47864,49559,49370,43773,1192,4781,0,11503,0,13,16,-348,1019,-414,-109,-344,1021,-416,-115
06-Jan-2017,36,47662,47391,49318,49065,43427,1162,4781,0,11503,0,13,16,-348,1000,-438,-257,-344,1001,-437,-262
06-Jan-2017,37,47037,46720,48769,48464,42902,1139,4781,0,11503,0,13,16,-348,999,-439,-332,-344,1000,-437,-332
06-Jan-2017,38,46227,45847,47879,47501,42127,1116,4781,0,11503,0,13,9,-348,999,-437,-254,-344,1000,-433,-251
06-Jan-2017,39,45308,44924,46864,46490,41318,1096,4781,0,11503,0,11,14,-349,999,-392,-204,-344,1000,-391,-202
06-Jan-2017,40,44178,43711,45705,45270,40304,1076,4781,0,11503,0,10,6,-323,1000,-437,-157,-346,1000,-438,-154
06-Jan-2017,41,42752,42407,44812,44552,38922,1063,4781,0,11503,0,11,14,-921,1000,-435,-93,-907,1000,-430,-93
06-Jan-2017,42,41021,40671,42991,42737,37381,1050,4781,0,11503,0,11,11,-914,1000,-326,-119,-908,1000,-321,-120
06-Jan-2017,43,39107,38734,41072,40679,35616,1043,4781,0,11503,0,10,10,-1021,999,-248,-86,-1008,1000,-241,-84
06-Jan-2017,44,36998,36701,38782,38475,33679,1036,4781,0,11503,0,11,14,-1021,999,-149,-3,-1008,1000,-146,-2
06-Jan-2017,45,35067,34754,36830,36509,31878,1022,4781,0,11503,0,8,10,-1021,1000,-101,-33,-1009,1000,-100,-33
06-Jan-2017,46,33459,33196,35180,34905,30343,1007,4781,0,11503,0,7,9,-1021,999,-93,20,-1008,1000,-90,22
06-Jan-2017,47,31584,31306,33299,33027,28526,977,4781,0,11503,0,94,109,-1021,1000,84,10,-1008,1000,85,9
06-Jan-2017,48,30406,30178,33025,32824,27407,947,4781,0,11503,0,998,1034,-1021,1000,16,34,-1008,1000,16,36
07-Jan-2017,1,29997,29774,33207,33031,27080,907,4781,0,11503,0,1589,1605,-1021,997,22,70,-1004,997,22,71
07-Jan-2017,2,30221,30013,33318,33092,27320,867,4781,0,11503,0,1476,1467,-1021,1000,36,50,-1008,1001,35,51
07-Jan-2017,3,29705,29470,32773,32539,26887,836,4781,0,11503,0,1448,1457,-1020,997,16,169,-1008,1002,16,174
07-Jan-2017,4,28941,28698,32359,32339,26233,805,4781,0,11503,0,1797,1934,-1021,1048,53,265,-1009,1050,55,264
07-Jan-2017,5,28390,28150,31913,31945,25762,769,4781,0,11503,0,1902,2184,-1021,1020,198,160,-1008,1020,208,155
07-Jan-2017,6,28139,27893,31651,31685,25495,733,4781,0,11503,0,1891,2181,-1021,1000,297,71,-1009,1000,297,68
07-Jan-2017,7,27590,27325,31100,31233,24906,714,4781,0,11503,0,1889,2297,-1021,999,297,69,-1008,1000,297,74
07-Jan-2017,8,26861,26594,30357,30488,24171,695,4781,0,11503,0,1875,2282,-1021,999,278,163,-1008,1000,273,161
07-Jan-2017,9,26452,26196,29922,30063,23823,665,4781,0,11503,0,1849,2255,-1021,1000,174,173,-1008,1000,173,178
07-Jan-2017,10,26209,25976,29676,29840,23612,635,4781,0,11503,0,1846,2252,-1021,999,174,280,-1008,1000,173,282
07-Jan-2017,11,26300,26060,29746,29900,23721,604,4781,0,11503,0,1825,2228,-1021,999,266,285,-1008,1000,271,285
07-Jan-2017,12,26618,26397,29894,30060,24021,573,4781,0,11503,0,1655,2052,-1021,1000,291,285,-1008,1000,290,285
07-Jan-2017,13,27901,27678,30600,30608,25228,532,4781,0,11503,0,1078,1318,-1021,1000,297,285,-1008,1000,297,285
07-Jan-2017,14,28949,28705,30657,30543,26218,490,4781,0,11503,0,87,226,-1021,999,251,285,-1009,1000,243,285
07-Jan-2017,15,30523,30331,32152,32106,27659,468,4781,0,11503,0,8,163,-1021,999,116,285,-1008,1000,115,285
07-Jan-2017,16,31736,31511,33362,33287,28797,446,4781,0,11503,0,5,164,-1021,999,98,278,-1008,1000,98,277
07-Jan-2017,17,33562,33342,35188,34971,30443,434,4781,5,11503,0,5,14,-1021,1000,191,274,-1008,1000,195,273
07-Jan-2017,18,35447,35228,37073,36846,32205,422,4781,104,11503,0,5,6,-1021,999,221,270,-1008,1000,220,268
07-Jan-2017,19,37129,36879,38753,38496,33742,415,4781,237,11503,9,3,5,-1021,907,199,165,-1008,904,193,160
07-Jan-2017,20,37803,37564,39435,39188,34319,407,4781,378,11503,152,10,11,-1022,900,76,93,-1008,903,71,93
07-Jan-2017,21,38501,38271,40152,39916,34917,406,4781,477,11503,152,7,9,-1021,949,-23,72,-1008,952,-24,69
07-Jan-2017,22,38779,38540,40460,40212,35146,404,4781,569,11503,152,9,11,-1022,950,-50,27,-1008,952,-50,26
07-Jan-2017,23,39105,38852,40785,40531,35403,408,4781,650,11503,72,10,13,-1022,961,-48,0,-1009,963,-49,-4
07-Jan-2017,24,39505,39197,41223,40905,35749,411,4781,725,11503,0,8,7,-1022,961,-88,24,-1008,964,-88,24
07-Jan-2017,25,39579,39273,41249,40935,35818,420,4781,693,11503,0,10,13,-990,999,-38,-32,-977,1000,-36,-33
07-Jan-2017,26,39511,39196,41215,40892,35729,428,4781,645,11503,0,10,13,-989,1000,-63,-42,-977,1000,-62,-42
07-Jan-2017,27,39335,39016,40665,40331,35586,430,4781,573,11503,0,9,12,-650,980,-71,7,-629,980,-70,10
07-Jan-2017,28,39014,38702,40305,39992,35310,431,4781,509,11503,0,6,9,-635,979,-50,29,-629,978,-49,30
07-Jan-2017,29,38861,38555,39936,39929,35212,435,4781,403,11503,0,5,9,-470,783,41,16,-458,775,46,15
07-Jan-2017,30,38714,38415,39778,39788,35085,439,4781,285,11503,0,5,8,-459,703,91,15,-460,673,91,15
07-Jan-2017,31,38841,38580,40082,39829,35163,457,4781,152,11503,54,2,5,-639,3,72,20,-638,-1,72,20
07-Jan-2017,32,39327,39067,40658,40368,35636,475,4781,68,11503,176,11,13,-679,0,104,-41,-639,-1,101,-45
07-Jan-2017,33,41013,40757,41856,41622,37161,489,4781,5,11503,17,16,19,849,407,-155,-72,871,427,-168,-75
07-Jan-2017,34,43035,42726,44137,43829,38979,502,4781,0,11503,226,10,6,997,471,-340,-152,985,472,-340,-154
07-Jan-2017,35,43808,43495,44950,44635,39661,515,4781,0,11503,462,11,11,997,606,-273,-258,985,610,-271,-261
07-Jan-2017,36,43878,43534,45142,44793,39761,528,4781,0,11503,463,10,11,994,603,-421,-233,976,604,-423,-230
07-Jan-2017,37,43267,42924,44538,44191,39266,532,4781,0,11503,450,14,15,770,820,-418,-239,759,832,-415,-239
07-Jan-2017,38,42570,42208,43804,43440,38668,535,4781,0,11503,133,17,19,785,879,-396,-221,759,883,-394,-221
07-Jan-2017,39,41465,41106,43014,42681,37734,551,4781,0,11503,0,16,14,-237,976,-446,-250,-261,982,-445,-251
07-Jan-2017,40,39938,39559,41373,40984,36374,567,4781,0,11503,0,11,16,-267,952,-318,-239,-261,952,-311,-238
07-Jan-2017,41,38611,38251,40363,40017,35123,579,4781,0,11503,0,10,15,-594,1005,-342,-206,-600,1013,-346,-205
07-Jan-2017,42,37167,36798,38937,38555,33878,590,4781,0,11503,0,9,14,-607,1005,-384,-170,-600,1005,-376,-168
07-Jan-2017,43,35541,35211,37519,37219,32403,603,4781,0,11503,0,9,11,-978,981,-264,-127,-981,982,-261,-126
07-Jan-2017,44,34088,33807,36076,35781,31076,615,4781,0,11503,0,5,9,-1021,979,-235,-127,-1008,981,-229,-127
07-Jan-2017,45,32686,32399,34611,34317,29739,620,4781,0,11503,0,5,9,-1021,980,-136,-163,-1008,981,-134,-164
07-Jan-2017,46,31497,31206,33282,32981,28592,624,4781,0,11503,0,7,15,-1021,979,-53,-104,-1008,982,-48,-101
07-Jan-2017,47,29876,29556,31504,31332,27101,632,4781,0,11503,0,7,165,-1021,999,37,15,-1009,1000,40,20
07-Jan-2017,48,28835,28537,30464,30320,26148,639,4781,0,11503,0,7,172,-1022,1000,32,52,-1008,1000,31,51
08-Jan-2017,1,28479,28211,30108,30114,25890,632,4781,0,11503,0,8,291,-1021,1000,17,89,-1008,1000,16,90
08-Jan-2017,2,28577,28318,30209,30226,26125,624,4781,0,11503,0,10,297,-1022,999,74,113,-1008,1000,77,112
08-Jan-2017,3,28100,27811,29497,29551,25771,621,4781,0,11503,0,61,479,-736,1000,121,128,-716,1000,122,133
08-Jan-2017,4,27210,26943,29495,29686,24968,618,4781,0,11503,0,961,1424,-724,1000,126,262,-716,1000,125,265
08-Jan-2017,5,26572,26273,29271,29366,24395,625,4781,0,11503,0,1880,2297,-219,999,157,285,-194,1000,157,285
08-Jan-2017,6,26222,25908,28934,29028,24009,632,4781,0,11503,0,1917,2324,-195,1001,191,285,-194,1000,192,285
08-Jan-2017,7,25690,25373,28520,28612,23416,636,4781,0,11503,0,1895,2300,-335,1000,195,285,-336,1000,194,285
08-Jan-2017,8,25054,24727,27879,27955,22778,639,4781,0,11503,0,1885,2290,-340,999,195,285,-336,1000,194,285
08-Jan-2017,9,24598,24300,27805,27924,22389,616,4781,0,11503,0,1887,2295,-720,1000,214,285,-728,1000,214,285
08-Jan-2017,10,24288,24042,27493,27646,22111,592,4781,0,11503,0,1867,2274,-738,999,206,285,-727,1000,204,285
08-Jan-2017,11,24283,24069,27719,27912,22131,560,4781,0,11503,0,1856,2262,-980,999,182,285,-978,1000,181,285
08-Jan-2017,12,24495,24296,27916,28113,22243,527,4781,0,11503,0,1831,2236,-990,1000,260,285,-978,1000,264,285
08-Jan-2017,13,25446,25254,28820,29023,23053,501,4781,0,11503,0,1815,2219,-959,999,296,285,-947,1000,296,285
08-Jan-2017,14,26040,25845,29191,29380,23641,475,4781,0,11503,0,1593,1985,-958,1000,297,279,-947,1000,297,277
08-Jan-2017,15,26974,26777,29461,29367,24462,467,4781,0,11503,0,867,978,-1020,791,297,229,-1009,781,297,229
08-Jan-2017,16,27683,27465,29337,29254,25140,459,4781,0,11503,0,32,177,-1022,775,295,230,-1009,781,293,231
08-Jan-2017,17,29091,28927,30723,30703,26441,452,4781,9,11503,0,10,164,-1022,997,247,273,-1008,1000,245,275
08-Jan-2017,18,30807,30672,32435,32446,28085,444,4781,81,11503,0,6,162,-1022,1000,220,233,-1009,998,219,228
08-Jan-2017,19,32701,32578,33636,33635,29859,460,4781,221,11503,0,5,157,-330,400,203,109,-295,374,201,107
08-Jan-2017,20,34204,34047,35081,35107,31226,475,4781,420,11503,0,6,163,-271,351,140,106,-296,372,134,107
08-Jan-2017,21,35517,35316,37143,37089,32378,488,4781,623,11503,0,6,161,-1020,990,29,118,-1008,998,28,117
08-Jan-2017,22,36116,35887,37743,37662,32938,500,4781,793,11503,0,6,163,-1021,1000,28,58,-1009,1000,28,56
08-Jan-2017,23,36657,36440,38041,37965,33399,518,4781,980,11503,0,6,159,-751,999,-27,14,-732,1000,-32,14
08-Jan-2017,24,37018,36785,38498,38262,33650,535,4781,1110,11503,0,6,10,-741,1000,-133,59,-732,1000,-133,61
08-Jan-2017,25,37607,37372,38541,38281,34158,544,4781,1150,11503,0,4,6,-189,1000,-141,16,-162,1000,-140,11
08-Jan-2017,26,37842,37589,38799,38559,34335,553,4781,1110,11503,0,6,10,-155,996,-141,-55,-162,996,-140,-56
08-Jan-2017,27,37840,37593,39037,38795,34388,571,4781,1010,11503,0,6,10,-335,993,-132,-124,-330,996,-130,-124
08-Jan-2017,28,37694,37426,38779,38514,34276,589,4781,885,11503,0,6,10,-330,992,-65,-84,-330,995,-59,-82
08-Jan-2017,29,37755,37506,38857,38618,34389,606,4781,631,11503,0,6,10,-496,1001,14,24,-497,1002,15,30
08-Jan-2017,30,37903,37639,39027,38751,34525,623,4781,429,11503,0,6,10,-518,998,48,108,-479,994,50,107
08-Jan-2017,31,38401,38103,39007,38711,34954,665,4781,235,11503,0,6,8,357,350,63,154,353,324,63,157
08-Jan-2017,32,39368,39155,39975,39765,35883,706,4781,104,11503,0,7,10,343,304,66,205,354,323,65,207
08-Jan-2017,33,41225,41101,41895,41782,37513,739,4781,2,11503,0,7,6,796,993,-63,264,786,1008,-66,267
08-Jan-2017,34,43312,43197,43974,43860,39368,771,4781,0,11503,322,12,6,791,1018,-50,263,786,1020,-50,259
08-Jan-2017,35,43991,43765,44708,44479,39999,818,4781,0,11503,458,13,6,995,975,-104,196,985,974,-106,196
08-Jan-2017,36,43576,43373,44421,44218,39665,865,4781,0,11503,438,14,12,997,976,-231,211,986,981,-234,210
08-Jan-2017,37,42922,42764,43904,43751,39222,935,4781,0,11503,204,10,13,997,1000,-372,222,985,1003,-377,227
08-Jan-2017,38,42254,42056,43242,43036,38676,1005,4781,0,11503,2,8,11,866,1015,-380,285,820,1018,-372,285
08-Jan-2017,39,40970,40779,42531,42533,37575,1058,4781,0,11503,0,11,18,-812,998,-138,285,-841,1000,-131,285
08-Jan-2017,40,39629,39392,41399,41155,36408,1110,4781,0,11503,0,11,16,-1022,996,-137,285,-1009,1000,-136,285
08-Jan-2017,41,38382,38109,39556,39734,35303,1148,4781,0,11503,0,9,13,-565,991,4,285,-537,992,13,285
08-Jan-2017,42,36865,36602,37996,38225,33959,1185,4781,0,11503,0,6,11,-525,993,63,284,-539,995,61,284
08-Jan-2017,43,35042,34807,36213,36431,32381,1250,4781,0,11503,0,8,12,-563,980,36,198,-537,979,35,194
08-Jan-2017,44,32945,32771,34076,34395,30584,1314,4781,0,11503,0,6,8,-525,1006,50,238,-539,1010,51,243
08-Jan-2017,45,31107,30955,32733,32575,28917,1376,4781,0,11503,0,6,8,-1020,1002,83,285,-1009,1004,85,285
08-Jan-2017,46,29663,29564,31290,31182,27503,1437,4781,0,11503,0,6,6,-1021,1029,242,285,-1008,1030,248,285
08-Jan-2017,47,27694,27632,29330,29257,25729,1478,4781,0,11503,0,15,14,-1021,1009,291,285,-1008,1010,291,285
08-Jan-2017,48,26462,26417,28103,28053,24656,1519,4781,0,11503,0,20,24,-1021,1000,291,285,-1009,1000,291,285
09-Jan-2017,1,26056,26111,28282,28482,24312,1576,4781,0,11503,0,605,759,-1021,975,291,285,-1008,978,291,285
09-Jan-2017,2,26270,26333,28800,28983,24659,1632,4781,0,11503,0,909,1121,-1021,1021,291,285,-1008,1024,291,285
09-Jan-2017,3,25999,25969,28345,28545,24473,1687,4781,0,11503,0,874,1273,-872,1002,291,285,-856,1001,291,285
09-Jan-2017,4,25244,25195,27864,28080,23794,1742,4781,0,11503,0,1158,1581,-862,1000,291,285,-856,1002,291,285
09-Jan-2017,5,24568,24421,27466,27884,23217,1790,4781,0,11503,0,1524,1959,-774,957,291,285,-756,958,291,285
09-Jan-2017,6,24176,24106,27336,27931,22838,1837,4781,0,11503,0,1807,2213,-753,974,291,285,-757,978,291,285
09-Jan-2017,7,23615,23540,26575,27356,22278,1885,4781,0,11503,0,1796,2263,-564,967,291,285,-537,965,291,285
09-Jan-2017,8,23012,22934,25928,26743,21671,1932,4781,0,11503,0,1791,2352,-525,945,291,285,-539,948,291,285
09-Jan-2017,9,22627,22597,26001,26367,21337,1985,4781,0,11503,0,1755,2311,-1019,772,291,285,-1009,762,291,285
09-Jan-2017,10,22774,22753,26147,26520,21490,2037,4781,0,11503,0,1752,2310,-1021,718,291,285,-1009,704,291,285
09-Jan-2017,11,23396,23445,26753,27074,22064,2119,4781,0,11503,0,1736,2223,-1021,145,291,285,-1008,132,291,285
09-Jan-2017,12,24774,24842,27822,28004,23324,2200,4781,0,11503,0,1427,1594,-1021,138,293,285,-1009,134,292,285
09-Jan-2017,13,28097,28258,29943,30219,26362,2187,4781,0,11503,0,225,349,-1021,2,293,285,-1009,-1,293,285
09-Jan-2017,14,31499,31621,33129,33355,29447,2173,4781,0,11503,0,9,122,-1021,0,294,285,-1008,-1,293,285
09-Jan-2017,15,35672,35796,38098,38451,33204,2146,4781,0,11503,0,7,5,-1021,-798,292,285,-1008,-841,289,285
09-Jan-2017,16,38208,38030,40849,40688,35489,2118,4781,0,11503,0,9,9,-1022,-1010,239,285,-1009,-1012,237,284
09-Jan-2017,17,39222,39048,41541,41460,36312,2126,4781,37,11503,0,11,16,-923,-785,150,225,-907,-776,145,222
09-Jan-2017,18,39317,39163,41605,41574,36363,2133,4781,137,11503,0,10,15,-915,-763,109,187,-908,-760,108,186
09-Jan-2017,19,40145,39983,42206,42035,37139,2140,4781,251,11503,0,10,13,-1022,-429,132,165,-1009,-420,131,165
09-Jan-2017,20,40628,40465,42674,42523,37570,2146,4781,350,11503,0,9,11,-1021,-414,-2,141,-1009,-416,-7,140
09-Jan-2017,21,40300,40509,42539,42764,37613,2184,4781,444,11503,0,10,13,-1022,-555,-52,163,-1008,-560,-54,164
09-Jan-2017,22,40777,40528,43082,42841,37730,2221,4781,555,11503,0,10,14,-1022,-561,-112,198,-1009,-562,-112,199
09-Jan-2017,23,41093,40825,43543,43287,38061,2263,4781,643,11503,0,8,9,-1022,-669,-151,228,-1008,-672,-150,228
09-Jan-2017,24,41290,41037,43703,43460,38266,2304,4781,638,11503,0,10,13,-1022,-673,-108,184,-1008,-674,-106,184
09-Jan-2017,25,41428,41192,44011,43793,38452,2311,4781,568,11503,0,10,13,-1021,-774,-178,229,-1009,-778,-179,231
09-Jan-2017,26,41381,41144,43974,43745,38381,2318,4781,577,11503,0,10,13,-1022,-778,-183,262,-1008,-776,-181,262
09-Jan-2017,27,41588,41318,43932,43651,38548,2266,4781,529,11503,0,8,11,-1022,-541,-173,274,-1009,-534,-167,273
09-Jan-2017,28,41463,41195,43672,43407,38461,2214,4781,476,11503,0,5,9,-1022,-530,-52,225,-1008,-526,-48,224
09-Jan-2017,29,41640,41421,43470,43237,38629,2183,4781,434,11503,0,5,7,-1021,-204,12,195,-1009,-195,13,195
